"customer_id";"total_orders";"total_quantity";"total_revenue";"first_purchase_ts";"last_purchase_ts";"customer_lifetime_days"
12909;5;1280.0;2178.67;"2011-03-11";"2011-12-04";268
12910;8;1692.0;3075.04;"2011-05-27";"2011-12-07";194
12912;5;670.0;1662.3;"2011-02-27";"2011-10-28";243
12913;5;1419.0;2483.63;"2011-01-07";"2011-10-20";286
12915;2;93.0;363.65;"2010-12-05";"2011-04-18";134
12916;4;1119.0;3006.15;"2011-04-19";"2011-12-02";227
12917;1;120.0;594.0;"2011-06-16";"2011-06-16";0
12919;6;673.0;1335.19;"2011-02-20";"2011-10-11";233
12920;1;129.0;164.23;"2011-08-31";"2011-08-31";0
12921;37;9526.0;16587.09;"2010-12-03";"2011-11-22";354
12922;1;370.0;405.38;"2011-03-17";"2011-03-17";0
12923;1;69.0;176.97;"2011-11-23";"2011-11-23";0
12924;4;481.0;933.7;"2011-04-07";"2011-12-07";244
12925;2;541.0;694.05;"2011-10-20";"2011-11-07";18
12928;5;1472.0;2062.7;"2011-01-25";"2011-10-30";278
12929;1;37.0;117.85;"2011-05-20";"2011-05-20";0
12930;2;252.0;415.8;"2011-02-14";"2011-10-31";259
12931;15;28004.0;42055.96;"2011-02-28";"2011-12-01";276
12933;3;499.0;607.53;"2011-02-16";"2011-08-02";167
12935;7;1853.0;2160.7;"2011-04-15";"2011-12-02";231
12936;4;559.0;1063.9;"2011-07-31";"2011-10-30";91
12937;4;1007.0;1504.27;"2011-09-13";"2011-12-08";86
12938;1;140.0;114.14;"2011-06-27";"2011-06-27";0
12939;8;4876.0;11581.8;"2011-03-23";"2011-11-23";245
12940;2;411.0;913.54;"2011-10-05";"2011-12-06";62
12942;3;203.0;683.9;"2011-01-18";"2011-12-07";323
12944;2;289.0;604.51;"2011-03-03";"2011-04-08";36
12945;1;165.0;462.95;"2011-07-20";"2011-07-20";0
12947;6;1165.0;1603.99;"2010-12-05";"2011-11-08";338
12948;7;1080.0;2064.95;"2011-02-07";"2011-12-01";297
12949;8;2381.0;4167.22;"2011-05-22";"2011-11-28";190
12950;3;1380.0;1843.0;"2011-07-11";"2011-10-30";111
12951;6;503.0;1064.07;"2011-02-01";"2011-12-01";303
12952;4;653.0;1387.79;"2011-02-16";"2011-10-31";257
12953;1;84.0;329.85;"2011-10-06";"2011-10-06";0
12955;11;3664.0;4757.16;"2010-12-06";"2011-12-01";360
12956;1;34.0;108.07;"2011-06-05";"2011-06-05";0
12957;8;2549.0;4017.54;"2010-12-09";"2011-11-30";356
12962;2;129.0;266.39;"2011-07-29";"2011-10-17";80
12963;8;881.0;1856.63;"2010-12-02";"2011-10-12";314
12965;1;283.0;771.91;"2011-09-30";"2011-10-02";2
12966;1;75.0;160.18;"2011-10-06";"2011-10-06";0
12967;2;438.0;1660.9;"2010-12-08";"2011-02-27";81
12968;1;73.0;135.95;"2011-08-03";"2011-08-03";0
12970;4;310.0;452.24;"2011-04-19";"2011-10-17";181
12971;86;9289.0;11189.91;"2010-12-03";"2011-12-08";370
12974;1;24.0;144.8;"2011-12-07";"2011-12-07";0
12976;1;561.0;738.6;"2011-11-23";"2011-11-23";0
12977;1;12.0;39.24;"2011-03-28";"2011-03-28";0
12980;9;886.0;7374.9;"2010-12-05";"2011-11-25";355
12981;2;242.0;372.22;"2011-05-31";"2011-06-02";2
12982;1;288.0;390.54;"2011-10-28";"2011-10-28";0
12984;1;26.0;97.5;"2011-08-19";"2011-08-19";0
12985;2;1533.0;1239.38;"2011-06-13";"2011-11-04";144
12987;2;219.0;558.7;"2011-11-09";"2011-12-07";28
12988;1;136.0;535.32;"2011-07-04";"2011-07-04";0
12989;15;2943.0;6924.11;"2011-01-27";"2011-12-07";314
12990;3;200.0;409.5;"2010-12-13";"2011-05-26";164
12991;2;405.0;503.76;"2011-07-19";"2011-08-03";15
12993;4;240.0;414.76;"2011-06-17";"2011-11-27";163
12994;3;459.0;974.42;"2011-07-13";"2011-10-24";103
12995;1;108.0;211.32;"2011-10-12";"2011-10-12";0
12997;4;664.0;1226.89;"2011-05-06";"2011-11-06";184
12999;3;342.0;455.88;"2011-10-24";"2011-12-08";45
13000;3;379.0;534.85;"2011-01-25";"2011-09-29";247
13001;13;5505.0;9818.82;"2010-12-15";"2011-11-17";337
13002;1;73.0;120.95;"2011-05-04";"2011-05-04";0
13003;3;103.0;149.05;"2011-04-10";"2011-11-20";224
13004;18;4822.0;5655.91;"2010-12-16";"2011-11-24";343
13005;2;172.0;513.7;"2011-02-01";"2011-10-23";264
13006;1;55.0;81.57;"2011-12-05";"2011-12-05";0
13008;1;175.0;229.47;"2011-04-17";"2011-04-17";0
13011;1;13.0;50.55;"2010-12-08";"2010-12-08";0
13012;8;824.0;1661.84;"2011-04-18";"2011-11-21";217
13013;13;2224.0;4810.94;"2010-12-09";"2011-11-22";348
13014;10;905.0;3466.28;"2011-02-23";"2011-11-15";265
13015;5;1617.0;3346.28;"2010-12-01";"2011-12-08";372
13016;3;527.0;789.89;"2011-07-01";"2011-11-09";131
13017;1;48.0;204.0;"2011-10-17";"2011-10-17";0
13018;28;5435.0;7277.7;"2011-01-12";"2011-12-08";330
13021;9;1352.0;2616.38;"2011-02-23";"2011-11-18";268
13023;2;286.0;689.9;"2011-06-09";"2011-11-23";167
13026;5;1620.0;975.36;"2011-05-12";"2011-11-15";187
13027;6;17280.0;6912.0;"2011-03-04";"2011-11-09";250
13028;2;798.0;661.32;"2011-01-28";"2011-07-22";175
13029;3;134.0;1247.5;"2011-03-07";"2011-05-20";74
13030;2;394.0;799.48;"2011-01-06";"2011-09-29";266
13032;2;375.0;1010.18;"2010-12-07";"2011-10-07";304
13033;1;83.0;190.55;"2011-03-01";"2011-03-01";0
13034;2;369.0;642.77;"2010-12-16";"2011-12-06";355
13035;2;644.0;921.88;"2011-09-26";"2011-11-08";43
13037;3;431.0;881.07;"2011-05-17";"2011-11-16";183
13038;3;360.0;908.46;"2010-12-17";"2011-10-24";311
13040;2;355.0;676.99;"2011-04-28";"2011-10-10";165
13043;1;254.0;516.42;"2011-09-02";"2011-09-02";0
13044;1;429.0;560.47;"2011-07-07";"2011-07-07";0
13045;1;221.0;305.28;"2011-09-08";"2011-09-08";0
13046;2;264.0;629.31;"2011-05-20";"2011-09-18";121
13047;10;1391.0;3237.54;"2010-12-01";"2011-12-05";369
13048;4;1238.0;1835.91;"2011-04-07";"2011-11-06";213
13049;2;268.0;656.68;"2011-05-04";"2011-11-23";203
13050;17;3748.0;5836.86;"2010-12-12";"2011-12-05";358
13052;1;222.0;348.15;"2011-11-23";"2011-11-23";0
13055;3;894.0;1214.41;"2011-10-30";"2011-11-21";22
13058;3;52.0;271.4;"2011-04-08";"2011-12-02";238
13059;1;35.0;183.4;"2011-10-14";"2011-10-14";0
13060;1;123.0;307.53;"2011-10-10";"2011-10-10";0
13061;1;107.0;248.61;"2011-11-11";"2011-11-11";0
13062;1;343.0;346.98;"2010-12-01";"2010-12-01";0
13064;4;516.0;1119.49;"2011-04-05";"2011-10-04";182
13065;1;74.0;205.86;"2010-12-05";"2010-12-05";0
13066;2;322.0;470.8;"2011-05-12";"2011-07-10";59
13067;1;32.0;115.46;"2011-10-16";"2011-10-16";0
13068;2;200.0;344.0;"2011-04-21";"2011-10-04";166
13069;24;5885.0;4436.12;"2010-12-01";"2011-12-07";371
13070;1;110.0;228.8;"2011-12-08";"2011-12-08";0
13072;1;69.0;177.15;"2011-09-14";"2011-09-14";0
13075;1;485.0;919.61;"2011-06-09";"2011-06-09";0
13077;4;863.0;729.27;"2011-01-16";"2011-11-03";291
13078;26;5630.0;12627.94;"2010-12-10";"2011-12-05";360
13079;5;62.0;220.1;"2011-05-15";"2011-11-06";175
13080;1;120.0;58.08;"2011-01-13";"2011-01-13";0
13081;11;19068.0;28337.38;"2010-12-10";"2011-11-17";342
13082;9;4324.0;3613.63;"2011-01-25";"2011-11-07";286
13083;2;187.0;303.75;"2011-10-24";"2011-11-04";11
13085;2;216.0;416.08;"2011-03-24";"2011-06-28";96
13089;97;31070.0;58825.83;"2010-12-06";"2011-12-06";365
13090;14;2263.0;8910.82;"2010-12-05";"2011-12-08";368
13091;1;466.0;345.82;"2011-06-15";"2011-06-15";0
13092;5;279.0;477.83;"2011-02-21";"2011-11-23";275
13093;8;3961.0;7832.47;"2010-12-03";"2011-08-25";265
13094;12;1716.0;1927.32;"2010-12-01";"2011-11-29";363
13095;1;144.0;74.4;"2011-11-14";"2011-11-14";0
13097;10;2363.0;6010.42;"2011-02-01";"2011-11-10";282
13098;28;15968.0;28882.44;"2010-12-12";"2011-12-06";359
13099;1;288.0;207.36;"2011-09-08";"2011-09-08";0
13101;1;113.0;101.19;"2011-11-09";"2011-11-09";0
13102;24;4204.0;6424.09;"2011-01-20";"2011-12-06";320
13103;1;82.0;243.94;"2011-03-08";"2011-03-08";0
13104;6;504.0;1098.48;"2011-01-13";"2011-10-27";287
13106;1;18.0;76.5;"2011-06-02";"2011-06-02";0
13107;4;1293.0;1531.62;"2011-01-28";"2011-10-10";255
13108;1;298.0;350.06;"2010-12-05";"2010-12-05";0
13109;2;520.0;786.54;"2011-03-24";"2011-11-29";250
13110;7;388.0;1488.67;"2010-12-03";"2011-10-03";304
13113;24;3045.0;12245.96;"2011-01-14";"2011-12-08";328
13115;4;1567.0;2294.78;"2010-12-16";"2011-12-05";354
13116;1;291.0;501.14;"2011-05-17";"2011-05-17";0
13117;8;945.0;984.91;"2010-12-06";"2011-11-17";346
13118;5;410.0;1197.81;"2011-07-20";"2011-11-27";130
13120;1;12.0;30.6;"2011-11-06";"2011-11-06";0
13121;1;252.0;283.73;"2011-09-11";"2011-09-11";0
13122;2;585.0;922.39;"2011-09-21";"2011-11-02";42
13124;3;2147.0;3866.33;"2011-02-21";"2011-10-12";233
13126;8;2143.0;2099.64;"2011-01-12";"2011-11-10";302
13127;1;127.0;259.17;"2011-11-02";"2011-11-02";0
13130;1;32.0;64.0;"2011-09-21";"2011-09-21";0
13131;3;447.0;1073.3;"2010-12-05";"2011-11-14";344
13132;1;20.0;77.3;"2011-09-25";"2011-09-25";0
13133;2;32.0;109.8;"2011-06-08";"2011-09-01";85
13134;4;1059.0;1793.58;"2010-12-17";"2011-11-09";327
13135;1;4300.0;3096.0;"2011-12-08";"2011-12-08";0
13136;5;1328.0;2607.61;"2011-05-10";"2011-12-05";209
13137;8;2226.0;3650.41;"2011-02-28";"2011-10-11";225
13138;6;473.0;962.39;"2010-12-06";"2011-11-01";330
13139;7;2425.0;5064.94;"2011-05-09";"2011-11-20";195
13140;3;186.0;423.72;"2011-01-16";"2011-08-16";212
13141;5;1548.0;2388.75;"2011-05-11";"2011-11-21";194
13142;1;258.0;307.09;"2011-08-17";"2011-08-17";0
13144;1;21.0;110.95;"2011-03-30";"2011-03-30";0
13145;4;145.0;618.52;"2010-12-08";"2011-09-26";292
13146;1;154.0;228.91;"2011-06-21";"2011-06-21";0
13147;4;144.0;712.8;"2011-02-16";"2011-10-03";229
13148;12;1975.0;3707.12;"2011-01-27";"2011-11-10";287
13149;4;1280.0;1676.06;"2011-04-15";"2011-09-19";157
13151;1;363.0;1257.87;"2011-06-26";"2011-06-27";1
13153;1;418.0;486.22;"2011-10-18";"2011-10-18";0
13155;4;497.0;971.76;"2011-01-04";"2011-10-24";293
13157;4;1439.0;1741.22;"2010-12-21";"2011-10-31";314
13158;4;784.0;1201.06;"2011-03-30";"2011-09-19";173
13159;4;1059.0;1437.85;"2010-12-15";"2011-10-10";299
13160;1;56.0;91.8;"2011-07-25";"2011-07-25";0
13161;1;29.0;112.75;"2011-05-13";"2011-05-13";0
13162;4;1713.0;1688.29;"2010-12-16";"2011-11-10";329
13165;2;1376.0;1021.48;"2011-01-21";"2011-03-09";47
13166;1;216.0;417.2;"2011-08-03";"2011-08-03";0
13167;4;785.0;791.33;"2011-05-08";"2011-11-17";193
13168;4;682.0;1319.19;"2011-04-01";"2011-12-06";249
13169;2;272.0;712.88;"2011-10-12";"2011-11-24";43
13170;1;147.0;116.01;"2011-06-16";"2011-06-16";0
13171;3;229.0;468.41;"2010-12-23";"2011-07-31";220
13173;2;277.0;353.65;"2011-01-09";"2011-10-24";288
13174;3;1395.0;2817.03;"2010-12-16";"2011-09-09";267
13176;1;453.0;492.84;"2011-01-21";"2011-01-23";2
13177;1;91.0;282.45;"2011-11-22";"2011-11-22";0
13178;11;3570.0;5725.47;"2011-02-15";"2011-12-01";289
13182;1;201.0;121.18;"2011-01-27";"2011-01-27";0
13183;9;2208.0;3957.78;"2011-03-23";"2011-11-27";249
13184;10;1692.0;1701.29;"2010-12-15";"2011-11-11";331
13185;1;12.0;71.4;"2011-09-13";"2011-09-13";0
13186;3;820.0;1575.89;"2011-03-09";"2011-09-21";196
13187;1;95.0;236.02;"2011-03-20";"2011-03-20";0
13188;1;25.0;114.6;"2011-09-29";"2011-09-29";0
13189;2;842.0;260.68;"2011-07-21";"2011-08-18";28
13192;2;595.0;911.94;"2011-09-16";"2011-11-30";75
13193;1;50.0;117.88;"2011-11-27";"2011-11-27";0
13194;1;26.0;60.7;"2011-05-22";"2011-05-22";0
13196;4;1224.0;1797.78;"2011-09-23";"2011-10-13";20
13198;6;2648.0;3401.24;"2011-02-04";"2011-10-13";251
13199;38;6176.0;9817.12;"2010-12-12";"2011-12-08";361
13200;4;516.0;870.09;"2011-06-23";"2011-11-08";138
13203;4;800.0;869.46;"2011-03-14";"2011-10-30";230
13207;2;130.0;250.26;"2011-04-12";"2011-09-14";155
13208;6;804.0;1223.9;"2011-03-30";"2011-12-01";246
13209;8;4253.0;5891.61;"2011-02-04";"2011-11-11";280
13210;1;316.0;353.48;"2011-09-21";"2011-09-21";0
13211;3;874.0;1197.42;"2011-02-13";"2011-10-04";233
13212;3;310.0;788.08;"2011-08-11";"2011-11-27";108
13213;5;1360.0;1520.58;"2010-12-22";"2011-12-06";349
13216;1;297.0;333.74;"2011-09-13";"2011-09-13";0
13217;3;262.0;533.98;"2011-03-27";"2011-07-06";101
13218;1;88.0;62.64;"2011-06-21";"2011-06-21";0
13220;4;196.0;819.29;"2010-12-10";"2011-11-16";341
13221;2;244.0;847.41;"2011-02-21";"2011-11-03";255
13223;2;88.0;163.2;"2011-11-10";"2011-12-05";25
13224;2;1518.0;2155.95;"2011-04-10";"2011-11-28";232
13225;7;3416.0;6463.84;"2011-02-04";"2011-12-08";307
13226;1;80.0;108.21;"2011-09-02";"2011-09-02";0
13227;1;99.0;257.7;"2011-12-04";"2011-12-04";0
13228;1;200.0;358.0;"2011-10-19";"2011-10-19";0
13229;1;63.0;160.95;"2011-11-14";"2011-11-14";0
13230;14;1665.0;2806.97;"2011-01-24";"2011-12-02";312
13232;7;778.0;1357.6;"2011-01-06";"2011-12-08";336
13233;2;1004.0;605.12;"2011-03-22";"2011-11-07";230
13235;1;441.0;1031.07;"2011-11-23";"2011-11-23";0
13236;2;416.0;744.85;"2011-07-10";"2011-08-22";43
13238;4;298.0;700.73;"2011-02-17";"2011-08-31";195
13239;1;327.0;329.56;"2011-09-23";"2011-09-25";2
13240;4;298.0;663.65;"2011-01-20";"2011-10-03";256
13242;3;130.0;270.4;"2011-08-03";"2011-11-21";110
13243;1;233.0;600.07;"2011-12-02";"2011-12-02";0
13244;1;38.0;121.74;"2011-09-23";"2011-09-23";0
13245;1;125.0;430.5;"2010-12-13";"2010-12-13";0
13246;6;1602.0;1987.3;"2011-01-26";"2011-11-28";306
13247;4;328.0;501.12;"2010-12-10";"2011-10-14";308
13248;2;305.0;465.68;"2010-12-05";"2011-06-27";204
13249;3;546.0;711.41;"2011-09-22";"2011-09-26";4
13253;2;1572.0;1030.4;"2011-03-11";"2011-03-25";14
13255;2;177.0;399.51;"2010-12-01";"2011-10-07";310
13258;3;287.0;698.58;"2011-07-18";"2011-11-29";134
13259;1;132.0;292.32;"2011-11-25";"2011-11-25";0
13260;1;142.0;557.62;"2011-11-27";"2011-11-27";0
13261;2;210.0;944.1;"2011-07-25";"2011-09-11";48
13262;1;125.0;200.29;"2011-09-21";"2011-09-21";0
13263;35;4780.0;7454.07;"2010-12-01";"2011-12-06";370
13265;5;1752.0;2107.66;"2010-12-02";"2011-10-25";327
13266;12;4428.0;3834.26;"2010-12-12";"2011-12-01";354
13267;19;1969.0;4521.49;"2011-01-11";"2011-12-06";329
13268;11;3658.0;3214.69;"2011-02-21";"2011-12-07";289
13269;15;3514.0;5346.23;"2010-12-12";"2011-11-20";343
13270;1;200.0;590.0;"2011-01-16";"2011-01-16";0
13271;1;253.0;217.38;"2011-03-28";"2011-03-29";1
13272;2;96.0;276.56;"2011-05-18";"2011-09-28";133
13273;1;153.0;138.98;"2011-07-29";"2011-07-29";0
13276;2;161.0;590.93;"2011-09-05";"2011-11-24";80
13277;4;176.0;258.4;"2011-05-31";"2011-09-11";103
13278;1;537.0;542.73;"2011-02-27";"2011-02-27";0
13279;1;73.0;137.75;"2011-11-01";"2011-11-01";0
13280;3;522.0;814.86;"2011-03-20";"2011-07-05";107
13282;3;307.0;1132.14;"2011-03-13";"2011-11-15";247
13283;2;90.0;93.66;"2010-12-12";"2011-11-29";352
13284;1;91.0;201.19;"2011-04-03";"2011-04-03";0
13285;4;2051.0;2709.12;"2011-03-17";"2011-11-13";241
13291;1;233.0;361.11;"2011-03-29";"2011-03-29";0
13292;2;347.0;578.94;"2011-03-18";"2011-07-31";135
13294;2;453.0;873.74;"2010-12-05";"2011-10-14";313
13295;1;82.0;201.2;"2011-02-20";"2011-02-20";0
13296;1;78.0;87.4;"2011-05-19";"2011-05-19";0
13297;4;963.0;2089.85;"2011-07-13";"2011-11-17";127
13298;1;96.0;360.0;"2011-11-02";"2011-11-02";0
13299;1;30.0;142.5;"2011-09-11";"2011-09-11";0
13300;1;203.0;371.89;"2011-02-22";"2011-02-22";0
13301;4;345.0;618.09;"2011-03-22";"2011-11-14";237
13302;1;5.0;63.75;"2011-03-31";"2011-03-31";0
13304;1;238.0;300.42;"2011-03-09";"2011-03-09";0
13305;10;1232.0;2000.86;"2010-12-05";"2011-10-25";324
13307;1;4.0;15.0;"2011-07-13";"2011-07-13";0
13308;3;843.0;1385.51;"2010-12-06";"2011-12-02";361
13309;5;1544.0;1456.79;"2011-01-27";"2011-11-28";305
13310;3;587.0;1132.03;"2011-04-14";"2011-11-28";228
13311;2;305.0;598.57;"2011-04-12";"2011-10-21";192
13313;5;851.0;1555.32;"2011-03-09";"2011-11-20";256
13314;3;560.0;775.94;"2011-11-01";"2011-11-24";23
13316;4;6948.0;5977.73;"2011-03-28";"2011-10-25";211
13317;6;1035.0;2273.68;"2011-02-23";"2011-12-06";286
13318;3;304.0;640.76;"2011-03-28";"2011-11-03";220
13319;26;4724.0;10845.55;"2010-12-08";"2011-11-27";354
13320;4;1096.0;1548.7;"2011-08-23";"2011-11-21";90
13321;2;372.0;567.36;"2011-10-10";"2011-11-11";32
13322;1;117.0;199.48;"2011-08-28";"2011-08-28";0
13323;5;175.0;787.85;"2011-05-12";"2011-10-28";169
13324;10;5205.0;7121.95;"2011-02-13";"2011-12-02";292
13325;1;240.0;675.3;"2011-10-18";"2011-10-18";0
13327;8;1600.0;3627.77;"2010-12-10";"2011-09-30";294
13328;1;680.0;1308.48;"2011-05-10";"2011-05-10";0
13329;2;463.0;789.0;"2011-01-11";"2011-05-13";122
13330;3;751.0;1140.93;"2010-12-10";"2011-09-23";287
13332;1;179.0;350.9;"2011-09-19";"2011-09-19";0
13334;3;1774.0;3536.82;"2010-12-02";"2011-10-17";319
13336;1;559.0;795.12;"2011-11-04";"2011-11-04";0
13338;1;256.0;487.02;"2011-03-23";"2011-03-23";0
13339;1;326.0;860.12;"2011-12-05";"2011-12-05";0
13340;7;5770.0;10736.48;"2011-01-27";"2011-08-24";209
13341;1;301.0;775.85;"2011-09-26";"2011-09-26";0
13343;1;135.0;353.43;"2011-01-20";"2011-01-20";0
13344;3;971.0;2543.72;"2011-08-17";"2011-11-16";91
13345;1;141.0;389.5;"2011-07-21";"2011-07-21";0
13347;1;205.0;341.36;"2011-11-14";"2011-11-14";0
13348;1;136.0;233.76;"2011-11-23";"2011-11-23";0
13349;1;225.0;247.32;"2011-09-30";"2011-09-30";0
13350;2;287.0;979.12;"2011-09-11";"2011-10-25";44
13351;1;117.0;373.94;"2011-11-18";"2011-11-18";0
13352;1;321.0;397.98;"2011-11-28";"2011-11-28";0
13354;1;604.0;743.53;"2011-11-13";"2011-11-13";0
13355;1;314.0;674.7;"2011-07-05";"2011-07-05";0
13356;1;325.0;768.24;"2011-10-24";"2011-10-24";0
13357;1;322.0;609.95;"2011-10-02";"2011-10-02";0
13358;1;285.0;439.03;"2011-09-11";"2011-09-11";0
13359;1;161.0;439.56;"2011-11-23";"2011-11-23";0
13362;4;1382.0;3090.74;"2010-12-05";"2011-10-24";323
13363;2;710.0;992.5;"2011-02-08";"2011-08-25";198
13364;1;71.0;134.96;"2011-11-14";"2011-11-14";0
13365;2;1247.0;2225.37;"2011-04-21";"2011-11-17";210
13366;1;144.0;56.16;"2010-12-15";"2010-12-15";0
13368;2;327.0;623.4;"2011-03-17";"2011-10-03";200
13369;1;149.0;308.28;"2011-01-19";"2011-01-19";0
13370;1;343.0;754.87;"2010-12-08";"2010-12-08";0
13372;1;159.0;378.64;"2011-09-29";"2011-09-29";0
13373;3;1651.0;3312.25;"2011-03-21";"2011-11-27";251
13375;1;442.0;778.65;"2011-10-03";"2011-10-03";0
13376;3;493.0;1019.76;"2011-09-08";"2011-12-01";84
13379;3;601.0;572.56;"2011-05-22";"2011-11-16";178
13381;6;2029.0;3639.31;"2011-04-21";"2011-11-28";221
13382;1;131.0;222.99;"2011-08-10";"2011-08-10";0
13384;7;2422.0;4151.93;"2011-01-17";"2011-11-09";296
13385;1;281.0;534.57;"2011-04-05";"2011-04-05";0
13388;2;282.0;677.1;"2011-06-05";"2011-06-05";0
13389;3;429.0;797.96;"2011-09-28";"2011-11-10";43
13390;1;224.0;544.08;"2011-11-07";"2011-11-07";0
13391;1;4.0;59.8;"2011-12-02";"2011-12-02";0
13394;8;2392.0;2520.02;"2011-04-10";"2011-12-07";241
13395;1;336.0;307.72;"2010-12-13";"2010-12-13";0
13396;2;600.0;1360.99;"2011-04-26";"2011-06-07";42
13397;5;430.0;1544.13;"2010-12-20";"2011-11-10";325
13398;1;281.0;457.34;"2011-12-08";"2011-12-08";0
13402;2;479.0;621.23;"2010-12-07";"2011-06-20";195
13403;1;44.0;75.0;"2011-08-23";"2011-08-23";0
13404;2;111.0;252.49;"2011-11-03";"2011-11-22";19
13405;3;165.0;572.45;"2011-05-04";"2011-12-01";211
13408;62;16232.0;28117.04;"2010-12-01";"2011-11-27";361
13410;5;518.0;1003.06;"2010-12-08";"2011-11-07";334
13411;1;72.0;213.55;"2011-08-18";"2011-08-18";0
13414;3;1574.0;1390.5;"2011-03-24";"2011-06-23";91
13416;2;142.0;712.5;"2011-02-07";"2011-10-19";254
13417;2;162.0;640.83;"2011-10-20";"2011-11-30";41
13418;18;3918.0;6127.43;"2010-12-05";"2011-12-01";361
13419;1;275.0;221.06;"2011-11-24";"2011-11-24";0
13420;2;101.0;159.85;"2011-02-16";"2011-04-13";56
13421;2;1181.0;1851.08;"2011-03-04";"2011-07-13";131
13422;1;1326.0;2626.3;"2011-11-22";"2011-11-22";0
13425;3;1123.0;1624.21;"2011-02-27";"2011-08-17";171
13426;10;2245.0;3641.32;"2011-01-05";"2011-11-22";321
13427;3;545.0;582.6;"2011-07-11";"2011-11-20";132
13428;1;156.0;218.47;"2011-10-04";"2011-10-04";0
13429;4;1390.0;1006.8;"2010-12-19";"2011-11-28";344
13430;2;751.0;679.45;"2011-08-17";"2011-10-10";54
13431;2;672.0;1269.1;"2011-10-03";"2011-11-17";45
13434;2;300.0;534.24;"2011-09-12";"2011-11-08";57
13435;7;2129.0;3809.89;"2010-12-05";"2011-11-06";336
13436;1;76.0;196.89;"2011-10-31";"2011-10-31";0
13437;7;1283.0;3408.06;"2010-12-02";"2011-09-20";292
13439;1;242.0;283.71;"2011-10-06";"2011-10-06";0
13441;1;204.0;296.64;"2011-09-25";"2011-09-25";0
13447;3;584.0;1129.14;"2011-04-08";"2011-07-18";101
13448;6;1660.0;3539.37;"2010-12-01";"2011-11-16";350
13449;1;222.0;291.88;"2011-07-13";"2011-07-13";0
13450;6;1982.0;2043.72;"2011-03-17";"2011-11-30";258
13451;5;2149.0;2976.15;"2011-03-24";"2011-11-24";245
13452;2;2.0;590.0;"2011-09-06";"2011-09-30";24
13453;2;134.0;356.98;"2011-03-04";"2011-07-15";133
13455;2;354.0;1058.34;"2011-01-14";"2011-07-07";174
13456;6;765.0;1766.72;"2011-01-28";"2011-11-28";304
13458;14;5508.0;9646.57;"2010-12-05";"2011-11-21";351
13460;2;286.0;183.44;"2010-12-17";"2011-06-07";172
13461;3;1170.0;1445.0;"2011-03-09";"2011-05-16";68
13462;1;62.0;151.5;"2011-10-11";"2011-10-11";0
13464;1;403.0;674.68;"2011-12-02";"2011-12-02";0
13466;1;259.0;307.9;"2010-12-16";"2010-12-16";0
13467;2;584.0;1083.71;"2011-04-06";"2011-09-30";177
13468;37;2589.0;5704.97;"2010-12-03";"2011-12-04";366
13470;2;100.0;165.0;"2011-07-21";"2011-09-07";48
13471;4;1590.0;2531.58;"2011-01-06";"2011-11-03";301
13473;2;266.0;422.64;"2011-03-29";"2011-11-27";243
13474;1;132.0;229.59;"2011-11-06";"2011-11-07";1
13475;4;1012.0;1431.78;"2010-12-01";"2011-11-17";351
13476;2;417.0;1238.47;"2011-01-16";"2011-08-09";205
13477;6;1021.0;1454.58;"2011-02-17";"2011-12-02";288
13479;2;134.0;300.95;"2011-11-08";"2011-12-05";27
13481;5;1142.0;1804.56;"2011-01-25";"2011-12-09";318
13482;1;116.0;184.64;"2011-11-11";"2011-11-11";0
13483;1;160.0;140.34;"2011-11-20";"2011-11-20";0
13484;1;44.0;313.8;"2011-11-01";"2011-11-01";0
13485;1;277.0;454.24;"2011-11-10";"2011-11-10";0
13486;3;669.0;1122.41;"2011-03-31";"2011-10-30";213
13487;3;265.0;575.4;"2011-03-07";"2011-12-02";270
13488;13;4518.0;8968.31;"2011-01-09";"2011-12-08";333
13489;4;560.0;449.52;"2011-03-23";"2011-08-25";155
13491;10;903.0;1215.82;"2010-12-06";"2011-10-19";317
13492;3;408.0;1269.84;"2011-03-15";"2011-11-20";250
13493;2;380.0;618.63;"2011-07-24";"2011-08-26";33
13494;1;162.0;316.26;"2011-05-20";"2011-05-20";0
13495;5;829.0;2044.87;"2011-01-06";"2011-11-10";308
13496;2;341.0;653.33;"2011-02-18";"2011-10-02";226
13497;2;163.0;348.05;"2010-12-21";"2011-08-04";226
13499;5;1365.0;1159.11;"2011-06-06";"2011-11-14";161
13500;3;609.0;1166.77;"2011-04-07";"2011-07-19";103
13501;1;560.0;1340.32;"2011-07-21";"2011-07-21";0
13502;3;264.0;292.0;"2011-04-15";"2011-09-04";142
13503;1;248.0;216.85;"2011-11-13";"2011-11-13";0
13504;1;178.0;295.93;"2011-11-22";"2011-11-22";0
13505;4;2486.0;4393.63;"2011-03-01";"2011-12-09";283
13506;2;324.0;458.52;"2010-12-12";"2011-05-09";148
13507;4;1597.0;2479.16;"2011-04-26";"2011-10-27";184
