customer_id,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
15454,311,1,179.1,1,1,1,111,Hibernating
15456,129,3,447.22,2,3,2,232,At risk
15457,78,1,237.07,2,1,1,211,Hibernating
15458,164,1,161.64,1,1,1,111,Hibernating
15460,278,1,216.76,1,1,1,111,Hibernating
15462,81,3,234.6,2,3,1,231,At risk
15463,190,1,126.14,1,1,1,111,Hibernating
15464,269,1,1048.85,1,1,4,114,Hibernating
15465,15,18,7354.62,4,5,5,455,Champions
15466,59,1,334.53,3,1,2,312,At risk
15467,64,3,524.88,3,3,3,333,Loyalists
15468,366,2,467.51,1,3,2,132,At risk
15469,150,2,538.55,2,3,3,233,At risk
15471,41,1,469.48,3,1,2,312,At risk
15472,132,1,371.56,2,1,2,212,Hibernating
15473,8,7,1771.2,5,5,4,554,Champions
15475,36,1,454.11,3,1,2,312,At risk
15478,5,2,1441.42,5,3,4,534,Loyalists
15480,144,1,905.5,2,1,3,213,Hibernating
15482,5,12,11054.96,5,5,5,555,Champions
15483,86,4,233.81,2,4,1,241,At risk
15484,5,4,3594.31,5,4,5,545,Champions
15485,200,3,2575.0,1,3,5,135,At risk
15488,79,1,91.32,2,1,1,211,Hibernating
15489,8,3,1134.28,5,3,4,534,Loyalists
15491,23,6,3100.09,4,5,5,455,Champions
15492,32,2,659.46,3,3,3,333,Loyalists
15493,57,5,2001.8,3,4,4,344,Loyalists
15494,128,2,1299.23,2,3,4,234,At risk
15497,107,2,1262.2,2,3,4,234,At risk
15498,5,27,13316.4,5,5,5,555,Champions
15500,52,4,1131.56,3,4,4,344,Loyalists
15502,23,12,10384.93,4,5,5,455,Champions
15503,314,1,147.09,1,1,1,111,Hibernating
15504,52,1,52.83,3,1,1,311,At risk
15505,58,5,3610.96,3,4,5,345,Loyalists
15506,139,3,979.26,2,3,4,234,At risk
15507,299,1,492.36,1,1,3,113,Hibernating
15508,24,6,1000.27,4,5,4,454,Champions
15510,250,1,250.0,1,1,1,111,Hibernating
15511,6,5,909.23,5,4,3,543,Loyalists
15512,256,2,121.0,1,3,1,131,At risk
15513,4,19,14758.22,5,5,5,555,Champions
15514,26,11,4139.46,4,5,5,455,Champions
15516,312,3,62.43,1,3,1,131,At risk
15517,30,1,267.03,4,1,2,412,At risk
15518,18,8,1942.45,4,5,4,454,Champions
15520,39,1,343.5,3,1,2,312,At risk
15521,18,8,3000.2,4,5,5,455,Champions
15522,65,2,398.84,3,3,2,332,Loyalists
15523,57,1,412.01,3,1,2,312,At risk
15524,155,1,440.0,2,1,2,212,Hibernating
15525,41,3,825.92,3,3,3,333,Loyalists
15526,219,2,148.44,1,3,1,131,At risk
15527,24,8,2429.78,4,5,5,455,Champions
15528,62,1,229.33,3,1,1,311,At risk
15529,15,11,3995.23,4,5,5,455,Champions
15530,51,4,1502.35,3,4,4,344,Loyalists
15531,58,2,2007.44,3,3,4,334,Loyalists
15532,160,4,1580.93,2,4,4,244,At risk
15533,55,3,807.57,3,3,3,333,Loyalists
15535,33,4,536.4,3,4,3,343,Loyalists
15537,276,1,110.92,1,1,1,111,Hibernating
15539,54,1,538.46,3,1,3,313,At risk
15540,73,1,213.3,2,1,1,211,Hibernating
15541,137,1,85.13,2,1,1,211,Hibernating
15543,143,1,127.86,2,1,1,211,Hibernating
15544,16,9,3546.71,4,5,5,455,Champions
15545,4,2,292.72,5,3,2,532,Loyalists
15547,2,14,4954.84,5,5,5,555,Champions
15549,36,3,1693.26,3,3,4,334,Loyalists
15550,47,4,575.63,3,4,3,343,Loyalists
15551,253,1,436.06,1,1,2,112,Hibernating
15552,22,1,90.12,4,1,1,411,At risk
15553,12,1,437.23,5,1,2,512,At risk
15554,115,1,217.2,2,1,1,211,Hibernating
15555,6,16,4805.17,5,5,5,555,Champions
15556,150,1,279.77,2,1,2,212,Hibernating
15557,180,1,473.65,1,1,2,112,Hibernating
15561,22,4,800.59,4,4,3,443,Loyalists
15562,277,1,134.55,1,1,1,111,Hibernating
15563,5,4,1400.44,5,4,4,544,Champions
15565,26,2,173.16,4,3,1,431,Loyalists
15567,114,1,186.01,2,1,1,211,Hibernating
15568,31,3,758.29,3,3,3,333,Loyalists
15569,104,5,1375.71,2,4,4,244,At risk
15570,12,12,4165.52,5,5,5,555,Champions
15571,41,4,650.43,3,4,3,343,Loyalists
15572,51,7,2552.86,3,5,5,355,Loyalists
15573,60,2,607.45,3,3,3,333,Loyalists
15574,289,4,702.25,1,4,3,143,At risk
15576,260,1,940.67,1,1,3,113,Hibernating
15577,187,3,258.88,1,3,2,132,At risk
15578,272,1,127.1,1,1,1,111,Hibernating
15579,25,2,348.6,4,3,2,432,Loyalists
15581,27,13,3679.97,4,5,5,455,Champions
15582,25,3,682.91,4,3,3,433,Loyalists
15584,30,4,725.11,4,4,3,443,Loyalists
15585,320,1,455.3,1,1,2,112,Hibernating
15587,73,4,913.68,2,4,3,243,At risk
15589,66,3,478.53,2,3,2,232,At risk
15592,331,1,388.58,1,1,2,112,Hibernating
15593,26,1,199.8,4,1,1,411,At risk
15594,32,5,1771.78,3,4,4,344,Loyalists
15596,20,5,1406.59,4,4,4,444,Champions
15597,241,1,324.57,1,1,2,112,Hibernating
15598,372,1,240.68,1,1,1,111,Hibernating
15599,10,2,761.74,5,3,3,533,Loyalists
15601,5,14,6776.56,5,5,5,555,Champions
15602,5,9,1297.87,5,5,4,554,Champions
15603,44,1,48.48,3,1,1,311,At risk
15604,369,1,216.39,1,1,1,111,Hibernating
15605,59,5,1198.23,3,4,4,344,Loyalists
15606,13,9,2920.16,4,5,5,455,Champions
15607,264,1,104.76,1,1,1,111,Hibernating
15608,12,4,1093.68,5,4,4,544,Champions
15609,360,1,298.48,1,1,2,112,Hibernating
15610,367,1,112.46,1,1,1,111,Hibernating
15611,26,13,1591.45,4,5,4,454,Champions
15612,15,2,195.15,4,3,1,431,Loyalists
15615,16,23,10399.74,4,5,5,455,Champions
15618,76,4,776.85,2,4,3,243,At risk
15619,71,1,336.4,2,1,2,212,Hibernating
15620,5,3,1553.18,5,3,4,534,Loyalists
15621,48,4,1293.03,3,4,4,344,Loyalists
15622,2,9,3709.56,5,5,5,555,Champions
15623,212,1,301.03,1,1,2,112,Hibernating
15624,12,4,588.13,5,4,3,543,Loyalists
15625,32,4,1534.26,3,4,4,344,Loyalists
15626,33,2,675.8,3,3,3,333,Loyalists
15628,19,9,2870.24,4,5,5,455,Champions
15630,10,2,1186.35,5,3,4,534,Loyalists
15632,16,8,3285.31,4,5,5,455,Champions
15634,100,1,243.55,2,1,1,211,Hibernating
15636,73,2,724.76,2,3,3,233,At risk
15637,372,1,223.36,1,1,1,111,Hibernating
15639,197,1,425.32,1,1,2,112,Hibernating
15640,27,15,12515.66,4,5,5,455,Champions
15641,74,4,1887.2,2,4,4,244,At risk
15643,1,3,664.0,5,3,3,533,Loyalists
15644,66,4,813.0,2,4,3,243,At risk
15645,114,1,612.01,2,1,3,213,Hibernating
15646,51,3,447.64,3,3,2,332,Loyalists
15648,9,2,657.35,5,3,3,533,Loyalists
15649,264,2,816.0,1,3,3,133,At risk
15651,75,3,646.3,2,3,3,233,At risk
15652,74,1,337.74,2,1,2,212,Hibernating
15653,78,2,877.44,2,3,3,233,At risk
15654,64,2,922.53,3,3,3,333,Loyalists
15655,44,1,560.67,3,1,3,313,At risk
15656,25,4,748.5,4,4,3,443,Loyalists
15657,139,1,30.0,2,1,1,211,Hibernating
15658,3,5,1024.1,5,4,4,544,Champions
15659,306,1,306.45,1,1,2,112,Hibernating
15660,9,9,1600.86,5,5,4,554,Champions
15661,219,2,309.8,1,3,2,132,At risk
15663,108,1,138.14,2,1,1,211,Hibernating
15664,362,1,386.43,1,1,2,112,Hibernating
15665,44,2,2242.01,3,3,5,335,Loyalists
15667,277,1,301.32,1,1,2,112,Hibernating
15668,23,1,76.32,4,1,1,411,At risk
15669,81,4,684.34,2,4,3,243,At risk
15670,171,1,173.05,1,1,1,111,Hibernating
15671,43,7,2657.13,3,5,5,355,Loyalists
15673,20,4,2881.02,4,4,5,445,Champions
15674,19,5,2446.6,4,4,5,445,Champions
15675,52,3,323.69,3,3,2,332,Loyalists
15676,113,3,3435.76,2,3,5,235,At risk
15677,352,1,657.23,1,1,3,113,Hibernating
15678,372,1,352.7,1,1,2,112,Hibernating
15679,150,4,781.28,2,4,3,243,At risk
15680,64,3,1333.68,3,3,4,334,Loyalists
15681,121,5,1426.16,2,4,4,244,At risk
15683,146,1,193.75,2,1,1,211,Hibernating
15687,19,9,2993.1,4,5,5,455,Champions
15689,150,2,254.1,2,3,2,232,At risk
15690,47,2,239.76,3,3,1,331,Loyalists
15691,59,1,136.8,3,1,1,311,At risk
15692,180,1,191.04,1,1,1,111,Hibernating
15694,8,14,6479.4,5,5,5,555,Champions
15695,87,2,409.98,2,3,2,232,At risk
15696,25,8,2736.46,4,5,5,455,Champions
15699,109,1,309.65,2,1,2,212,Hibernating
15700,303,2,696.68,1,3,3,133,At risk
15701,24,4,1542.14,4,4,4,444,Champions
15703,83,1,211.5,2,1,1,211,Hibernating
15704,20,4,2293.62,4,4,5,445,Champions
15705,5,1,143.1,5,1,1,511,At risk
15706,17,4,1060.56,4,4,4,444,Champions
15707,17,4,945.58,4,4,4,444,Champions
15708,26,7,3364.24,4,5,5,455,Champions
15709,131,1,133.25,2,1,1,211,Hibernating
15712,27,5,1072.36,4,4,4,444,Champions
15713,216,2,356.7,1,3,2,132,At risk
15714,38,2,330.88,3,3,2,332,Loyalists
15716,6,4,1118.81,5,4,4,544,Champions
15717,31,1,150.3,3,1,1,311,At risk
15719,4,13,5045.61,5,5,5,555,Champions
15720,151,1,598.73,2,1,3,213,Hibernating
15721,74,1,507.08,2,1,3,213,Hibernating
15722,120,5,2222.56,2,4,5,245,At risk
15723,318,1,203.1,1,1,1,111,Hibernating
15724,6,2,218.25,5,3,1,531,Loyalists
15725,87,1,415.25,2,1,2,212,Hibernating
15727,3,7,5178.96,5,5,5,555,Champions
15729,18,1,85.0,4,1,1,411,At risk
15730,12,3,1120.88,5,3,4,534,Loyalists
15732,17,2,294.12,4,3,2,432,Loyalists
15733,128,1,162.3,2,1,1,211,Hibernating
15734,5,2,1339.45,5,3,4,534,Loyalists
15737,44,8,1205.12,3,5,4,354,Loyalists
15738,10,16,4812.42,5,5,5,555,Champions
15739,22,1,449.12,4,1,2,412,At risk
15740,352,1,154.88,1,1,1,111,Hibernating
15743,90,4,784.46,2,4,3,243,At risk
15744,38,1,34.8,3,1,1,311,At risk
15745,32,4,1094.59,3,4,4,344,Loyalists
15746,197,1,196.88,1,1,1,111,Hibernating
15747,79,3,974.04,2,3,4,234,At risk
15748,284,1,149.31,1,1,1,111,Hibernating
15749,33,3,44534.3,3,3,5,335,Loyalists
15750,30,8,2465.48,4,5,5,455,Champions
15752,55,7,2637.38,3,5,5,355,Loyalists
15753,185,1,79.2,1,1,1,111,Hibernating
15754,32,3,458.57,3,3,2,332,Loyalists
15755,32,6,2364.25,3,5,5,355,Loyalists
15756,13,4,532.96,4,4,3,443,Loyalists
15757,20,2,714.42,4,3,3,433,Loyalists
15758,156,1,205.25,2,2,1,221,Hibernating
15759,23,3,253.04,4,3,2,432,Loyalists
15762,18,2,583.75,4,3,3,433,Loyalists
15763,38,2,1086.92,3,3,4,334,Loyalists
15764,67,6,3279.97,2,5,5,255,At risk
15766,17,1,315.06,4,2,2,422,At risk
15768,9,3,621.83,5,4,3,543,Loyalists
15769,3,26,56252.72,5,5,5,555,Champions
15773,53,1,635.68,3,2,3,323,At risk
15774,25,1,270.8,4,2,2,422,At risk
15775,46,1,104.9,3,2,1,321,At risk
15776,191,1,241.62,1,2,1,121,Hibernating
15777,39,4,1047.11,3,4,4,344,Loyalists
15780,44,3,475.28,3,4,2,342,Loyalists
15781,160,3,345.46,2,4,2,242,At risk
15782,65,3,2614.74,3,4,5,345,Loyalists
15783,71,1,246.3,2,2,1,221,Hibernating
15785,2,5,2328.97,5,4,5,545,Champions
15786,138,3,4932.2,2,4,5,245,At risk
15787,13,3,948.05,4,4,4,444,Champions
15789,288,1,351.3,1,2,2,122,Hibernating
15790,67,1,220.85,2,2,1,221,Hibernating
15791,9,2,1612.69,5,3,4,534,Loyalists
15793,85,3,965.61,2,4,4,244,At risk
15795,240,1,610.01,1,2,3,123,Hibernating
15796,5,8,2711.56,5,5,5,555,Champions
15797,19,4,2207.4,4,4,5,445,Champions
15799,34,3,884.14,3,4,3,343,Loyalists
15800,48,2,699.08,3,3,3,333,Loyalists
15801,11,3,1063.95,5,4,4,544,Champions
15802,214,1,451.42,1,2,2,122,Hibernating
15803,365,1,415.82,1,2,2,122,Hibernating
15804,4,13,4206.39,5,5,5,555,Champions
15805,3,17,5528.48,5,5,5,555,Champions
15806,111,3,784.58,2,4,3,243,At risk
15807,36,3,903.9,3,4,3,343,Loyalists
15808,188,4,3734.97,1,4,5,145,At risk
15809,9,5,515.77,5,4,3,543,Loyalists
15810,29,4,1391.98,4,4,4,444,Champions
15811,11,6,2218.62,5,5,5,555,Champions
15812,64,5,1801.14,3,4,4,344,Loyalists
15813,13,2,1303.91,4,3,4,434,Loyalists
15814,99,4,1945.33,2,4,4,244,At risk
15815,16,5,2100.6,4,4,5,445,Champions
15819,4,4,1905.45,5,4,4,544,Champions
15820,228,1,206.98,1,2,1,121,Hibernating
15821,13,2,570.96,4,3,3,433,Loyalists
15822,44,2,885.47,3,3,3,333,Loyalists
15823,369,1,15.0,1,2,1,121,Hibernating
15825,303,1,532.94,1,2,3,123,Hibernating
15826,4,3,1654.31,5,4,4,544,Champions
15827,20,14,1836.09,4,5,4,454,Champions
15829,93,2,636.14,2,3,3,233,At risk
15830,261,1,576.0,1,2,3,123,Hibernating
15831,8,3,801.76,5,4,3,543,Loyalists
15832,62,1,836.79,3,2,3,323,At risk
15834,25,4,2233.75,4,4,5,445,Champions
15835,73,4,954.09,2,4,4,244,At risk
15836,359,1,137.37,1,2,1,121,Hibernating
15837,18,1,391.98,4,2,2,422,At risk
15838,18,19,33643.08,4,5,5,455,Champions
15839,50,3,1048.49,3,4,4,344,Loyalists
15840,9,2,355.56,5,3,2,532,Loyalists
15841,23,4,1224.06,4,4,4,444,Champions
15843,184,1,118.95,1,2,1,121,Hibernating
15844,323,1,130.74,1,2,1,121,Hibernating
15845,16,8,3711.77,4,5,5,455,Champions
15847,143,2,389.27,2,3,2,232,At risk
15850,117,2,238.85,2,3,1,231,At risk
15852,3,2,160.71,5,3,1,531,Loyalists
15853,367,1,110.8,1,2,1,121,Hibernating
15854,10,12,2974.65,5,5,5,555,Champions
15855,11,5,712.24,5,4,3,543,Loyalists
15856,4,27,16387.57,5,5,5,555,Champions
15857,114,1,297.0,2,2,2,222,Hibernating
15858,11,5,1438.85,5,4,4,544,Champions
15860,30,8,977.21,4,5,4,454,Champions
15861,76,8,3165.36,2,5,5,255,At risk
15862,9,4,832.88,5,4,3,543,Loyalists
15863,2,2,68.84,5,3,1,531,Loyalists
15864,23,6,1936.32,4,5,4,454,Champions
15865,19,3,895.13,4,4,3,443,Loyalists
15866,99,1,230.53,2,2,1,221,Hibernating
15867,2,15,3812.64,5,5,5,555,Champions
15869,113,2,149.64,2,3,1,231,At risk
15870,216,1,354.09,1,2,2,122,Hibernating
15872,82,2,360.93,2,3,2,232,At risk
15874,16,7,4405.88,4,5,5,455,Champions
15877,39,2,493.28,3,3,3,333,Loyalists
15880,361,1,343.28,1,2,2,122,Hibernating
15881,206,5,501.39,1,4,3,143,At risk
15882,3,4,516.36,5,4,3,543,Loyalists
15883,40,2,396.48,3,3,2,332,Loyalists
15885,79,3,379.35,2,4,2,242,At risk
15886,12,1,181.09,5,2,1,521,At risk
15888,50,1,168.31,3,2,1,321,At risk
15889,258,2,446.87,1,3,2,132,At risk
15891,27,1,524.52,4,2,3,423,At risk
15894,61,2,263.55,3,3,2,332,Loyalists
15895,240,1,179.17,1,2,1,121,Hibernating
15897,2,2,222.05,5,3,1,531,Loyalists
15898,27,5,1388.88,4,4,4,444,Champions
15899,355,1,56.25,1,2,1,121,Hibernating
15900,146,1,351.11,2,2,2,222,Hibernating
15901,37,3,363.88,3,4,2,342,Loyalists
15903,26,7,5126.76,4,5,5,455,Champions
15904,59,1,164.68,3,2,1,321,At risk
15906,24,7,1567.69,4,5,4,454,Champions
15907,15,3,967.45,4,4,4,444,Champions
15909,312,1,191.94,1,2,1,121,Hibernating
15910,12,8,1232.18,5,5,4,554,Champions
15912,30,2,264.62,4,3,2,432,Loyalists
15916,36,8,1528.09,3,5,4,354,Loyalists
15917,52,1,123.1,3,2,1,321,At risk
15918,97,2,334.23,2,3,2,232,At risk
15919,125,2,639.89,2,3,3,233,At risk
15920,249,4,167.5,1,4,1,141,At risk
15921,306,1,336.03,1,2,2,122,Hibernating
15922,373,1,369.5,1,2,2,122,Hibernating
15923,370,1,127.08,1,2,1,121,Hibernating
15925,2,1,207.15,5,2,1,521,At risk
15930,23,1,426.63,4,2,2,422,At risk
15932,20,8,2495.87,4,5,5,455,Champions
15933,27,3,1107.46,4,4,4,444,Champions
15935,36,2,416.86,3,3,2,332,Loyalists
15937,17,1,145.35,4,2,1,421,At risk
15938,5,5,404.58,5,4,2,542,Loyalists
15939,2,15,6115.01,5,5,5,555,Champions
15940,200,1,35.8,1,2,1,121,Hibernating
15942,193,1,337.44,1,2,2,122,Hibernating
15944,111,1,325.1,2,2,2,222,Hibernating
15945,324,1,181.0,1,2,1,121,Hibernating
15947,57,1,1708.24,3,2,4,324,At risk
15948,59,2,955.24,3,3,4,334,Loyalists
15949,26,2,364.72,4,3,2,432,Loyalists
15950,43,4,1765.51,3,4,4,344,Loyalists
15951,61,2,708.22,3,3,3,333,Loyalists
15952,25,4,806.57,4,4,3,443,Loyalists
15953,17,8,1659.38,4,5,4,454,Champions
15955,9,14,4416.26,5,5,5,555,Champions
15957,208,1,428.89,1,2,2,122,Hibernating
15958,32,1,104.35,3,2,1,321,At risk
15963,124,2,470.76,2,3,2,232,At risk
15965,100,4,845.64,2,4,3,243,At risk
15967,144,2,418.83,2,3,2,232,At risk
15969,41,3,666.1,3,4,3,343,Loyalists
15970,184,1,314.1,1,2,2,122,Hibernating
15971,23,12,4199.85,4,5,5,455,Champions
15973,332,1,307.82,1,2,2,122,Hibernating
15974,17,7,3442.15,4,5,5,455,Champions
15975,57,1,371.01,3,2,2,322,At risk
15976,25,2,430.94,4,3,2,432,Loyalists
15977,104,2,1054.73,2,3,4,234,At risk
15978,36,1,1098.78,3,2,4,324,At risk
15980,64,3,2398.86,3,4,5,345,Loyalists
15981,16,8,3408.48,4,5,5,455,Champions
15983,134,4,1475.02,2,4,4,244,At risk
15984,26,10,2837.67,4,5,5,455,Champions
15985,34,2,1142.42,3,3,4,334,Loyalists
15986,199,1,168.12,1,2,1,121,Hibernating
15987,5,7,1451.28,5,5,4,554,Champions
15988,120,1,158.03,2,2,1,221,Hibernating
15990,139,2,792.11,2,3,3,233,At risk
15992,46,1,41.99,3,2,1,321,At risk
15993,61,7,2797.57,3,5,5,355,Loyalists
15994,4,1,427.07,5,2,2,522,At risk
15996,67,6,1060.68,2,5,4,254,At risk
15998,64,5,3089.97,3,4,5,345,Loyalists
16000,41,3,12393.7,3,4,5,345,Loyalists
16003,197,5,2735.37,1,4,5,145,At risk
16005,78,4,615.39,2,4,3,243,At risk
16006,17,1,101.4,4,2,1,421,At risk
16007,20,4,1701.94,4,4,4,444,Champions
16008,10,3,478.78,5,4,2,542,Loyalists
16009,135,4,992.71,2,4,4,244,At risk
16010,47,3,407.5,3,4,2,342,Loyalists
16011,29,16,3362.71,4,5,5,455,Champions
16012,179,3,1415.29,1,4,4,144,At risk
16013,2,47,37130.6,5,5,5,555,Champions
16014,155,3,662.38,2,4,3,243,At risk
16015,46,3,705.39,3,4,3,343,Loyalists
16016,2,8,1508.76,5,5,4,554,Champions
16017,338,1,211.88,1,2,1,121,Hibernating
16018,268,2,408.9,1,3,2,132,At risk
16019,30,9,3786.24,4,5,5,455,Champions
16020,19,3,851.01,4,4,3,443,Loyalists
16022,73,1,628.28,2,2,3,223,Hibernating
16023,1,3,719.81,5,4,3,543,Loyalists
16024,79,1,251.24,2,2,2,222,Hibernating
16025,193,1,439.66,1,2,2,122,Hibernating
16026,300,1,236.09,1,2,1,121,Hibernating
16027,24,6,934.62,4,5,3,453,Loyalists
16029,4,63,81024.84,5,5,5,555,Champions
16030,197,1,331.24,1,2,2,122,Hibernating
16031,51,2,548.94,3,3,3,333,Loyalists
16033,5,20,8816.4,5,5,5,555,Champions
16034,2,3,437.7,5,4,2,542,Loyalists
16036,65,2,758.92,3,3,3,333,Loyalists
16037,93,3,855.02,2,4,3,243,At risk
16038,8,3,471.78,5,4,2,542,Loyalists
16040,19,3,1313.55,4,4,4,444,Champions
16041,202,3,3166.4,1,4,5,145,At risk
16042,6,5,1197.27,5,4,4,544,Champions
16043,17,4,773.99,4,4,3,443,Loyalists
16045,47,4,1340.7,3,4,4,344,Loyalists
16048,372,2,256.44,1,3,2,132,At risk
16049,34,3,1111.79,3,4,4,344,Loyalists
16050,311,1,137.9,1,2,1,121,Hibernating
16052,3,1,362.06,5,2,2,522,At risk
16053,157,2,1511.95,2,3,4,234,At risk
16054,227,1,783.9,1,2,3,123,Hibernating
16055,26,1,134.8,4,2,1,421,At risk
16056,314,1,664.85,1,2,3,123,Hibernating
16057,17,7,2263.12,4,5,5,455,Champions
16059,20,6,1459.86,4,5,4,454,Champions
16062,40,4,1153.62,3,4,4,344,Loyalists
16063,72,1,335.32,2,2,2,222,Hibernating
16065,324,1,372.09,1,2,2,122,Hibernating
16066,15,5,1521.87,4,4,4,444,Champions
16070,135,2,852.15,2,3,3,233,At risk
16071,312,1,326.24,1,2,2,122,Hibernating
16072,143,1,584.32,2,2,3,223,Hibernating
16073,172,1,122.4,1,2,1,121,Hibernating
16076,10,10,2234.73,5,5,5,555,Champions
16078,131,1,79.2,2,2,1,221,Hibernating
16079,95,3,1352.0,2,4,4,244,At risk
16080,53,2,217.16,3,3,1,331,Loyalists
16081,5,5,2806.9,5,4,5,545,Champions
16083,97,2,1317.62,2,3,4,234,At risk
16084,177,1,436.18,1,2,2,122,Hibernating
16085,8,5,981.51,5,4,4,544,Champions
16086,5,5,1121.39,5,4,4,544,Champions
16091,4,2,315.06,5,3,2,532,Loyalists
16092,2,3,817.86,5,4,3,543,Loyalists
16093,110,1,17.0,2,2,1,221,Hibernating
16094,24,4,1078.23,4,4,4,444,Champions
16096,82,1,320.62,2,2,2,222,Hibernating
16097,38,1,185.05,3,2,1,321,At risk
16098,31,7,2005.63,3,5,4,354,Loyalists
16099,27,3,731.9,4,4,3,443,Loyalists
16101,26,1,1290.7,4,2,4,424,At risk
16102,90,3,1842.14,2,4,4,244,At risk
16103,27,6,1429.64,4,5,4,454,Champions
16104,15,1,302.36,4,2,2,422,At risk
16105,54,1,336.96,3,2,2,322,At risk
16106,20,1,108.38,4,2,1,421,At risk
16107,73,7,3204.16,2,5,5,255,At risk
16108,58,1,842.5,3,2,3,323,At risk
16109,24,2,611.88,4,3,3,433,Loyalists
16110,78,3,1337.48,2,4,4,244,At risk
16112,216,4,195.74,1,4,1,141,At risk
16113,353,1,161.38,1,2,1,121,Hibernating
16114,297,1,135.75,1,2,1,121,Hibernating
16115,18,8,1667.97,4,5,4,454,Champions
16116,17,1,612.78,4,2,3,423,At risk
16117,370,1,232.21,1,2,1,121,Hibernating
16119,30,2,423.36,4,3,2,432,Loyalists
16120,10,4,1309.14,5,4,4,544,Champions
16121,6,2,867.11,5,3,3,533,Loyalists
16122,31,4,684.42,3,4,3,343,Loyalists
16123,368,1,307.78,1,2,2,122,Hibernating
16124,218,1,249.0,1,2,1,121,Hibernating
16125,333,1,289.35,1,2,2,122,Hibernating
16126,99,4,6287.77,2,4,5,245,At risk
16127,271,1,656.25,1,2,3,123,Hibernating
16128,36,5,1880.22,3,4,4,344,Loyalists
16131,12,6,3506.54,5,5,5,555,Champions
16133,2,33,14589.04,5,5,5,555,Champions
16134,132,2,618.09,2,3,3,233,At risk
16135,79,1,517.55,2,2,3,223,Hibernating
16136,11,3,709.38,5,4,3,543,Loyalists
16139,12,3,635.41,5,4,3,543,Loyalists
16140,20,2,725.18,4,3,3,433,Loyalists
16141,68,1,620.4,2,2,3,223,Hibernating
16142,57,1,535.34,3,2,3,323,At risk
16143,18,6,2424.94,4,5,5,455,Champions
16144,51,1,175.2,3,2,1,321,At risk
16145,27,11,3799.49,4,5,5,455,Champions
16146,9,3,734.13,5,4,3,543,Loyalists
16147,193,1,375.0,1,2,2,122,Hibernating
16148,170,1,76.32,1,2,1,121,Hibernating
16149,51,2,280.52,3,3,2,332,Loyalists
16150,69,5,2053.02,2,4,4,244,At risk
16152,90,1,1829.04,2,2,4,224,Hibernating
16153,23,5,1824.23,4,4,4,444,Champions
16156,11,9,3122.04,5,5,5,555,Champions
16157,30,3,656.69,4,4,3,443,Loyalists
16159,124,1,348.2,2,2,2,222,Hibernating
16160,19,2,1025.44,4,3,4,434,Loyalists
16161,3,19,5575.56,5,5,5,555,Champions
16162,59,1,37.4,3,2,1,321,At risk
16163,30,2,856.6,4,3,3,433,Loyalists
16164,101,3,822.48,2,4,3,243,At risk
16168,2,27,3787.6,5,5,5,555,Champions
16169,34,4,1822.97,3,4,4,344,Loyalists
16170,32,6,1885.05,3,5,4,354,Loyalists
16171,10,1,73.2,5,2,1,521,At risk
16172,40,5,1140.21,3,4,4,344,Loyalists
16173,39,6,1418.32,3,5,4,354,Loyalists
16174,170,3,1009.55,1,4,4,144,At risk
16175,10,4,1037.59,5,4,4,544,Champions
16177,361,1,331.95,1,2,2,122,Hibernating
16178,206,1,197.9,1,2,1,121,Hibernating
16179,13,1,215.83,4,2,1,421,At risk
16180,15,8,10254.18,4,5,5,455,Champions
16181,31,1,305.54,3,2,2,322,At risk
16182,8,4,6617.65,5,4,5,545,Champions
16183,23,1,338.71,4,2,2,422,At risk
16184,17,6,1158.79,4,5,4,454,Champions
16185,30,2,529.41,4,3,3,433,Loyalists
16186,17,12,4006.94,4,5,5,455,Champions
16187,8,15,6911.44,5,5,5,555,Champions
16188,27,4,981.86,4,4,4,444,Champions
16189,59,2,215.48,3,3,1,331,Loyalists
16190,278,1,215.08,1,2,1,121,Hibernating
16191,41,13,5180.52,3,5,5,355,Loyalists
16193,34,1,314.45,3,2,2,322,At risk
16198,34,1,400.68,3,2,2,322,At risk
16200,47,2,1080.62,3,3,4,334,Loyalists
16201,44,4,1863.47,3,4,4,344,Loyalists
16202,300,1,365.27,1,2,2,122,Hibernating
16203,9,4,592.9,5,4,3,543,Loyalists
16204,145,1,405.71,2,2,2,222,Hibernating
16205,23,4,761.38,4,4,3,443,Loyalists
16206,4,4,537.06,5,4,3,543,Loyalists
16207,163,1,394.38,2,2,2,222,Hibernating
16208,146,2,664.26,2,3,3,233,At risk
16209,50,5,2262.62,3,4,5,345,Loyalists
16210,16,18,21086.3,4,5,5,455,Champions
16211,68,1,547.02,2,2,3,223,Hibernating
16212,120,2,690.34,2,3,3,233,At risk
16213,44,1,159.0,3,2,1,321,At risk
16214,60,3,1062.75,3,4,4,344,Loyalists
16215,51,1,242.35,3,2,1,321,At risk
16216,88,1,914.93,2,2,3,223,Hibernating
16217,32,2,304.25,3,3,2,332,Loyalists
16218,12,7,3084.68,5,5,5,555,Champions
16221,108,3,864.86,2,4,3,243,At risk
16222,221,1,846.72,1,2,3,123,Hibernating
16224,5,4,1295.3,5,4,4,544,Champions
16225,114,5,1096.32,2,4,4,244,At risk
16226,8,3,255.12,5,4,2,542,Loyalists
16227,26,1,314.22,4,2,2,422,At risk
16229,18,2,1010.6,4,3,4,434,Loyalists
